Date,Open,Low,High,Close
3/14/2005,103.85,103.7,105.19,104.95
3/15/2005,104.95,104.15,105.02,104.5
3/16/2005,104.5,103.9,104.7,104.18
3/17/2005,104.18,104.06,104.9,104.6
3/18/2005,104.6,104.5,105.07,104.75
3/21/2005,104.75,104.67,105.5,105.09
3/22/2005,105.09,104.85,105.69,105.57
3/23/2005,105.57,105.28,106.19,106.05
3/24/2005,106.05,105.91,106.58,106.58
3/25/2005,106.58,106.28,106.52,106.39
3/28/2005,106.39,106.36,107.33,107.21
3/29/2005,107.21,106.95,107.6,107.56
3/30/2005,107.56,107.11,107.7,107.54
3/31/2005,107.54,106.66,107.59,107.19
4/1/2005,107.19,106.75,107.79,107.57
4/4/2005,107.57,107.57,108.43,108.24
4/5/2005,108.24,108.09,108.9,108.14
4/6/2005,108.14,107.86,108.79,108.6
4/7/2005,108.6,108.09,108.8,108.64
4/8/2005,108.64,108.2,108.88,108.32
4/11/2005,108.32,107.64,108.53,107.72
4/12/2005,107.72,107.51,108.49,107.75
4/13/2005,107.75,107.14,107.85,107.42
4/14/2005,107.42,107.25,108.42,108.15
4/15/2005,108.15,107.47,108.56,107.77
4/18/2005,107.77,107.26,108.07,107.52
4/19/2005,107.52,106.72,107.63,106.76
4/20/2005,106.76,106.6,107.5,106.84
4/21/2005,106.84,106.68,107.44,106.86
4/22/2005,106.86,105.77,106.97,106.05
4/25/2005,106.05,105.26,106.07,105.6
4/26/2005,105.6,105.59,106.16,106.05
4/27/2005,106.05,105.66,106.4,105.8
4/28/2005,105.8,105.5,106.29,106.1
4/29/2005,106.1,104.58,106.08,104.85
5/2/2005,104.85,104.73,105.43,104.96
5/3/2005,104.96,104.93,105.36,105.07
5/4/2005,105.07,104.2,105,104.48
5/5/2005,104.48,104.21,104.68,104.46
5/6/2005,104.46,104.46,105.12,104.97
5/9/2005,104.97,105.05,105.69,105.55
5/10/2005,105.55,105.38,105.96,105.59
5/11/2005,105.59,104.85,105.95,105.73
5/12/2005,105.73,105.69,106.93,106.7
5/13/2005,106.7,106.67,107.44,107.34
5/16/2005,107.34,106.7,107.79,106.85
5/17/2005,106.85,106.56,107.55,107.51
5/18/2005,107.51,106.72,107.74,106.85
5/19/2005,106.85,106.95,107.67,107.59
5/20/2005,107.59,107.35,108.3,108.13
5/23/2005,108.13,107.55,108.31,107.63
5/24/2005,107.63,107.23,107.81,107.49
5/25/2005,107.49,107.19,107.88,107.7
5/26/2005,107.7,107.64,108.28,107.96
5/27/2005,107.96,107.74,108.1,107.92
5/30/2005,107.92,107.75,108.17,107.95
5/31/2005,107.95,107.72,108.56,108.5
6/1/2005,108.5,108.14,108.84,108.73
6/2/2005,108.73,108.09,108.8,108.18
6/3/2005,108.18,107.45,108.27,107.83
6/6/2005,107.83,106.72,107.84,106.85
6/7/2005,106.85,106.51,107.04,106.61
6/8/2005,106.61,106.53,107.38,107.21
6/9/2005,107.21,107.08,107.77,107.44
6/10/2005,107.44,107.32,108.66,108.58
6/13/2005,108.58,108.45,109.69,109.52
6/14/2005,109.52,109.08,109.61,109.42
6/15/2005,109.42,109.14,109.72,109.3
6/16/2005,109.3,108.66,109.4,108.95
6/17/2005,108.95,108.6,109.09,108.66
6/20/2005,108.66,108.6,109.61,109.4
6/21/2005,109.4,108.15,109.49,108.2
6/22/2005,108.2,108.35,109.15,108.75
6/23/2005,108.75,108.41,108.97,108.9
6/24/2005,108.9,108.89,109.4,109.15
6/27/2005,109.15,109.1,109.45,109.3
6/28/2005,109.3,109.22,110.09,109.88
6/29/2005,109.88,109.72,110.65,110.43
6/30/2005,110.43,109.99,110.98,110.82
7/1/2005,110.82,110.02,111.77,111.71
7/4/2005,111.71,111.32,111.88,111.6
7/5/2005,111.6,111.4,112.13,111.71
7/6/2005,111.71,111.46,112.29,112.21
7/7/2005,112.21,111.53,112.33,112.08
7/8/2005,112.08,111.78,112.6,112.19
7/11/2005,112.19,111.68,112.25,111.79
7/12/2005,111.79,110.75,111.79,110.89
7/13/2005,110.89,110.91,112.28,112.1
7/14/2005,112.1,111.65,112.38,112.29
7/15/2005,112.29,111.76,112.43,112.24
7/18/2005,112.24,111.5,112.36,111.85
7/19/2005,111.85,111.84,112.98,112.72
7/20/2005,112.72,112.45,113.73,112.74
7/21/2005,112.74,109.87,112.86,110.36
7/22/2005,110.36,110.34,111.47,111.22
7/25/2005,111.22,111.25,111.99,111.46
7/26/2005,111.46,111.47,112.63,112.5
7/27/2005,112.5,112.15,112.8,112.28
7/28/2005,112.28,111.97,112.88,112.11
7/29/2005,112.11,111.85,112.45,112.4
8/1/2005,112.4,111.72,112.77,112.15
8/2/2005,112.15,111.1,112.36,111.4
8/3/2005,111.4,110.98,111.94,111.02
8/4/2005,111.02,110.75,111.63,111.28
8/5/2005,111.28,111.13,112.2,112.03
8/8/2005,112.03,111.55,112.63,112.05
8/9/2005,112.05,111.67,112.25,111.94
8/10/2005,111.94,110.4,111.87,110.63
8/11/2005,110.63,109.56,110.74,109.7
8/12/2005,109.7,109.3,109.95,109.45
8/15/2005,109.45,109.21,109.82,109.27
8/16/2005,109.27,109.05,109.66,109.54
8/17/2005,109.54,109.39,110.09,109.95
8/18/2005,109.95,109.75,110.67,110.58
8/19/2005,110.58,110.31,110.83,110.4
8/22/2005,110.4,109.41,110.55,109.7
8/23/2005,109.7,109.59,110.17,109.83
8/24/2005,109.83,109.89,110.74,110.11
8/25/2005,110.11,109.76,110.45,109.9
8/26/2005,109.9,109.35,110.39,110.22
8/29/2005,110.22,109.85,110.71,110.64
8/30/2005,110.64,110.48,111.61,111.28
8/31/2005,111.28,110.38,111.79,110.6
9/1/2005,110.6,109.6,110.93,109.81
9/2/2005,109.81,109.2,110.06,109.7
9/5/2005,109.7,108.75,109.8,109.25
9/6/2005,109.25,109.13,109.82,109.55
9/7/2005,109.55,109.42,110.3,110.21
9/8/2005,110.21,110,110.63,110.57
9/9/2005,110.57,109.48,110.75,109.82
9/12/2005,109.82,108.96,110.3,110.24
9/13/2005,110.24,110.12,111.06,110.65
9/14/2005,110.65,109.88,110.82,110.38
9/15/2005,110.38,110.16,110.73,110.69
9/16/2005,110.69,110.46,111.47,111.38
9/19/2005,111.38,111.17,111.68,111.5
9/20/2005,111.5,111.11,111.98,111.93
9/21/2005,111.93,110.97,112.03,111.33
9/22/2005,111.33,111.05,111.83,111.7
9/23/2005,111.7,111,112.44,112.4
9/26/2005,112.4,112.21,112.63,112.26
9/27/2005,112.26,112.17,113.52,112.27
9/28/2005,112.27,112.87,113.45,113.15
9/29/2005,113.15,112.67,113.23,113
9/30/2005,113,112.92,113.69,113.62
10/3/2005,113.62,113.3,114.38,114.1
10/4/2005,114.1,114.01,114.4,114.25
10/5/2005,114.25,113.57,114.41,114.1
10/6/2005,114.1,113.02,114.19,113.17
10/7/2005,113.17,113.25,114.01,113.8
10/10/2005,113.8,113.55,114.3,114.23
10/11/2005,114.23,113.81,114.64,114.57
10/12/2005,114.57,114.25,114.75,114.33
10/13/2005,114.33,114.21,115.1,114.55
10/14/2005,114.55,113.86,114.9,113.99
10/17/2005,113.99,113.76,114.92,114.87
10/18/2005,114.87,114.92,115.94,115.71
10/19/2005,115.71,115.33,115.98,115.37
10/20/2005,115.37,115.26,115.78,115.37
10/21/2005,115.37,114.97,115.98,115.9
10/24/2005,115.9,115.06,115.97,115.5
10/25/2005,115.5,114.61,115.74,114.9
10/26/2005,114.9,114.91,115.94,115.82
10/27/2005,115.82,114.85,116.24,115.45
10/28/2005,115.45,115.08,115.69,115.62
10/31/2005,115.62,115.54,116.45,116.36
11/1/2005,116.36,116.38,116.78,116.67
11/2/2005,116.67,116.56,116.98,116.8
11/3/2005,116.8,116.8,117.4,117.2
11/4/2005,117.2,117.15,118.35,118.24
11/7/2005,118.24,117.46,118.38,117.54
11/8/2005,117.54,117.1,117.98,117.25
11/9/2005,117.25,116.86,117.75,117.53
11/10/2005,117.53,117.35,118.25,118.15
11/11/2005,118.15,117.65,118.2,117.94
11/14/2005,117.94,117.85,118.92,118.77
11/15/2005,118.77,118.71,119.43,118.95
11/16/2005,118.95,118.81,119.58,119.1
11/17/2005,119.1,118.47,119.3,118.68
11/18/2005,118.68,118.69,119.4,119.17
11/21/2005,119.17,118.55,119.46,118.93
11/22/2005,118.93,118.67,119.52,118.84
11/23/2005,118.84,118.2,119.04,118.81
11/24/2005,118.81,118.54,118.97,118.83
11/25/2005,118.83,118.9,119.69,119.59
11/28/2005,119.59,118.34,119.94,118.61
11/29/2005,118.61,118.8,119.7,119.56
11/30/2005,119.56,119.23,119.84,119.81
12/1/2005,119.81,119.67,120.73,120.65
12/2/2005,120.65,120.19,121.24,120.58
12/5/2005,120.58,120.61,121.4,120.81
12/6/2005,120.81,120.76,121.26,120.78
12/7/2005,120.78,120.57,121.18,121.12
12/8/2005,121.12,119.98,121.16,120.34
12/9/2005,120.34,120.28,120.76,120.62
12/12/2005,120.62,119.53,121.07,119.79
12/13/2005,119.79,119.64,121.47,119.95
12/14/2005,119.95,116.71,120.22,117.34
12/15/2005,117.34,115.82,117.7,116.34
12/16/2005,116.34,115.61,116.52,115.72
12/19/2005,115.72,115.52,116.59,116.01
12/20/2005,116.01,115.97,117.3,117.08
12/21/2005,117.08,116.75,117.49,117.2
12/22/2005,117.2,116.41,117.65,116.54
12/23/2005,116.54,116.13,116.9,116.31
12/26/2005,116.31,116,116.58,116.43
12/27/2005,116.43,116.32,117.45,117.44
12/28/2005,117.44,116.98,117.94,117.67
12/29/2005,117.67,117.71,117.99,117.83
12/30/2005,117.83,117.01,118.17,117.95
1/2/2006,117.95,117.95,117.95,117.95
1/3/2006,117.95,116.01,117.9,116.09
1/4/2006,116.09,115.61,116.43,115.95
1/5/2006,115.95,115.76,116.47,115.9
1/6/2006,115.9,114.22,116.3,114.4
1/9/2006,114.4,113.76,114.77,114.43
1/10/2006,114.43,114.11,114.79,114.46
1/11/2006,114.46,113.91,114.9,114.11
1/12/2006,114.11,113.41,114.45,114.22
1/13/2006,114.22,114.19,114.8,114.2
1/16/2006,114.2,113.79,115.12,114.88
1/17/2006,114.88,114.57,115.94,115.53
1/18/2006,115.53,114.8,115.9,115.27
1/19/2006,115.27,114.93,115.48,115.46
1/20/2006,115.46,114.96,115.68,115.23
1/23/2006,115.23,114.15,115.33,114.48
1/24/2006,114.48,114.33,114.83,114.54
1/25/2006,114.54,114.64,115.99,115.76
1/26/2006,115.76,115.45,116.53,116.34
1/27/2006,116.34,116.12,117.42,117.29
1/30/2006,117.29,117.01,117.81,117.58
1/31/2006,117.58,116.68,117.79,117.31
2/1/2006,117.31,117.09,118.11,117.93
2/2/2006,117.93,117.88,118.66,118.49
2/3/2006,118.49,118.33,119.4,118.98
2/6/2006,118.98,118.49,119.12,118.99
2/7/2006,118.99,117.61,119.18,118.17
2/8/2006,118.17,117.58,118.83,118.61
2/9/2006,118.61,118.29,118.9,118.88
2/10/2006,118.88,116.88,118.95,117.93
2/13/2006,117.93,117.51,118.26,117.67
2/14/2006,117.67,117.12,117.78,117.38
2/15/2006,117.38,116.75,118.13,117.92
2/16/2006,117.92,117.7,118.27,117.8
2/17/2006,117.8,117.32,118.87,118.29
2/20/2006,118.29,117.95,118.35,118.2
2/21/2006,118.2,118.27,118.97,118.7
2/22/2006,118.7,118.3,118.9,118.6
2/23/2006,118.6,116.76,118.53,117.16
2/24/2006,117.16,116.42,117.16,116.94
2/27/2006,116.94,115.68,117.16,116.17
2/28/2006,116.17,115.71,116.49,115.73
3/1/2006,115.73,115.45,116.33,116.13
3/2/2006,116.13,115.82,116.44,115.83
3/3/2006,115.83,115.56,116.81,116.47
3/6/2006,116.47,116.04,117.69,117.52
3/7/2006,117.52,117.36,118.06,117.92
3/8/2006,117.92,117.32,118.04,117.84
3/9/2006,117.84,117.09,118.43,118.24
3/10/2006,118.24,117.97,119.15,119.05
3/13/2006,119.05,118.75,119.2,118.96
3/14/2006,118.96,117.25,118.79,117.41
3/15/2006,117.41,117.17,117.75,117.35
3/16/2006,117.35,116.8,117.9,116.82
3/17/2006,116.82,115.7,116.98,115.86
3/20/2006,115.86,115.5,116.45,116.16
3/21/2006,116.16,116.24,117.36,117.14
3/22/2006,117.14,116.57,117.41,116.83
3/23/2006,116.83,116.75,117.95,117.92
3/24/2006,117.92,117.4,118.5,117.46
3/27/2006,117.46,116.41,117.68,116.72
3/28/2006,116.72,116.26,118.05,117.95
3/29/2006,117.95,117.46,118.22,117.8
3/30/2006,117.8,117.1,117.95,117.34
3/31/2006,117.34,117.15,118.15,117.72
4/3/2006,117.72,117.57,118.8,117.66
4/4/2006,117.66,117.23,117.95,117.42
4/5/2006,117.42,116.68,117.78,117.38
4/6/2006,117.38,117.2,117.99,117.68
4/7/2006,117.68,117.42,118.38,118.31
4/10/2006,118.31,117.9,118.71,118.44
4/11/2006,118.44,118.19,118.9,118.21
4/12/2006,118.21,117.83,118.6,118.56
4/13/2006,118.56,118.31,118.85,118.53
4/14/2006,118.53,118.45,118.74,118.6
4/17/2006,118.6,117.54,118.76,117.82
4/18/2006,117.82,117.25,118.22,117.3
4/19/2006,117.3,116.76,117.97,117.29
4/20/2006,117.29,117.23,117.9,117.55
4/21/2006,117.55,116.58,117.77,116.65
4/24/2006,116.65,114.24,116.15,114.38
4/25/2006,114.38,114.3,115,114.8
4/26/2006,114.8,114.59,115.39,114.76
4/27/2006,114.76,113.83,115.13,114.09
4/28/2006,114.09,113.66,114.5,113.78
5/1/2006,113.78,112.34,113.84,113.26
5/2/2006,113.26,113.09,114.03,113.16
5/3/2006,113.16,112.89,113.86,113.65
5/4/2006,113.65,113.26,114.17,113.48
5/5/2006,113.48,112.25,114.02,112.36
5/8/2006,112.36,110.99,112.29,111.69
5/9/2006,111.69,110.88,111.94,111.13
5/10/2006,111.13,110.11,111.27,110.24
5/11/2006,110.24,110.1,111.54,110.7
5/12/2006,110.7,109.31,110.74,110.12
5/15/2006,110.12,109.33,110.54,110.17
5/16/2006,110.17,109.67,110.88,109.77
5/17/2006,109.77,108.97,111.35,110.95
5/18/2006,110.95,110.33,111.26,110.81
5/19/2006,110.81,110.42,112.25,111.74
5/22/2006,111.74,111.31,112.95,111.43
5/23/2006,111.43,110.96,111.88,111.25
5/24/2006,111.25,111.63,112.96,112.7
5/25/2006,112.7,111.68,112.96,111.74
5/26/2006,111.74,111.47,112.74,112.65
5/29/2006,112.65,112.17,112.7,112.57
5/30/2006,112.57,111.62,112.8,112.14
5/31/2006,112.14,111.45,112.7,112.6
6/1/2006,112.6,112.35,113.38,112.68
6/2/2006,112.68,111.32,112.94,111.67
6/5/2006,111.67,111.32,112.18,112.08
6/6/2006,112.08,112.06,113.57,113.13
6/7/2006,113.13,112.92,113.69,113.47
6/8/2006,113.47,113.38,114.74,114.2
6/9/2006,114.2,113.55,114.35,113.95
6/12/2006,113.95,113.97,114.59,114.26
6/13/2006,114.26,114.25,115.44,115.4
6/14/2006,115.4,114.46,115.44,115.09
6/15/2006,115.09,114.64,115.23,114.98
6/16/2006,114.98,114.55,115.2,115.07
6/19/2006,115.07,115.1,115.78,115.39
6/20/2006,115.39,114.62,115.64,114.87
6/21/2006,114.87,114.38,115.23,114.76
6/22/2006,114.76,114.68,116.29,116.11
6/23/2006,116.11,115.76,116.6,116.51
6/26/2006,116.51,116.09,116.56,116.32
6/27/2006,116.32,115.86,116.71,116.26
6/28/2006,116.26,116.05,116.47,116.4
6/29/2006,116.4,114.85,116.63,115.01
6/30/2006,115.01,114.17,115.23,114.46
7/3/2006,114.46,114.1,114.95,114.95
7/4/2006,114.95,114.39,114.81,114.57
7/5/2006,114.57,114.58,115.77,115.71
7/6/2006,115.71,114.9,115.72,115.15
7/7/2006,115.15,113.78,115.3,113.97
7/10/2006,113.97,113.45,114.27,114.11
7/11/2006,114.11,113.93,114.68,114.23
7/12/2006,114.23,114.18,115.73,115.53
7/13/2006,115.53,114.99,115.52,115.38
7/14/2006,115.38,115.35,116.39,116.16
7/17/2006,116.16,116.08,117.29,117.2
7/18/2006,117.2,116.7,117.59,117.37
7/19/2006,117.37,116.65,117.88,116.8
7/20/2006,116.8,116.55,117.02,116.84
7/21/2006,116.84,115.83,117.14,116.2
7/24/2006,116.2,116.12,116.94,116.81
7/25/2006,116.81,116.53,117.4,117.2
7/26/2006,117.2,116.18,117.24,116.32
7/27/2006,116.32,115.3,116.43,115.84
7/28/2006,115.84,114.61,116.03,114.7
7/31/2006,114.7,114.19,114.84,114.63
8/1/2006,114.63,114.48,115.39,114.54
8/2/2006,114.54,114.21,114.89,114.57
8/3/2006,114.57,114.53,115.31,114.93
8/4/2006,114.93,113.97,115.55,114.36
8/7/2006,114.36,114.15,115.17,115.1
8/8/2006,115.1,114.55,115.28,114.95
8/9/2006,114.95,114.78,115.75,115.35
8/10/2006,115.35,114.67,115.62,115.27
8/11/2006,115.27,115.12,116.45,116.35
8/14/2006,116.35,116.17,116.75,116.73
8/15/2006,116.73,115.85,116.73,116.12
8/16/2006,116.12,115.63,116.38,115.88
8/17/2006,115.88,115.19,116.18,115.96
8/18/2006,115.96,115.46,116.09,115.81
8/21/2006,115.81,115.35,115.97,115.83
8/22/2006,115.83,115.83,116.85,116.6
8/23/2006,116.6,116.1,116.63,116.36
8/24/2006,116.36,116.19,116.6,116.48
8/25/2006,116.48,116.43,117.41,117.28
8/28/2006,117.28,116.86,117.34,117.16
8/29/2006,117.16,116.51,117.25,116.6
8/30/2006,116.6,116.59,117.29,117.11
8/31/2006,117.11,116.9,117.48,117.39
9/1/2006,117.39,117.06,117.49,117.1
9/4/2006,117.1,115.88,117.12,116.05
9/5/2006,116.05,115.57,116.21,115.94
9/6/2006,115.94,115.97,116.9,116.6
9/7/2006,116.6,115.98,117.06,116.36
9/8/2006,116.36,116.1,117.02,116.88
9/11/2006,116.88,116.61,117.78,117.58
9/12/2006,117.58,117.39,118.15,117.58
9/13/2006,117.58,117.33,118.03,117.57
9/14/2006,117.57,117.3,117.77,117.54
9/15/2006,117.54,117.25,118.12,117.65
9/18/2006,117.65,117.12,118.29,117.88
9/19/2006,117.88,116.99,118.12,117.57
9/20/2006,117.57,116.97,117.76,117.37
9/21/2006,117.37,116.22,117.47,116.3
9/22/2006,116.3,116.08,116.62,116.44
9/25/2006,116.44,116.13,116.75,116.44
9/26/2006,116.44,116.26,117.25,117.09
9/27/2006,117.09,116.9,117.66,117.48
9/28/2006,117.48,117.33,117.93,117.81
9/29/2006,117.81,117.52,118.2,118.1
10/2/2006,118.1,117.53,118.4,117.65
10/3/2006,117.65,117.38,117.96,117.92
10/4/2006,117.92,117.83,118.29,117.86
10/5/2006,117.86,117.45,117.94,117.69
10/6/2006,117.69,117.63,119.12,118.88
10/9/2006,118.88,118.83,119.3,119.1
10/10/2006,119.1,118.89,119.77,119.73
10/11/2006,119.73,119.35,119.84,119.73
10/12/2006,119.73,119.25,119.78,119.42
10/13/2006,119.42,119.08,119.88,119.6
10/16/2006,119.6,118.98,119.8,119.11
10/17/2006,119.11,118.55,119.14,118.67
10/18/2006,118.67,118.31,119.18,118.92
10/19/2006,118.92,118.05,119.02,118.15
10/20/2006,118.15,118.13,118.8,118.64
10/23/2006,118.64,118.57,119.38,119.28
10/24/2006,119.28,119.08,119.66,119.25
10/25/2006,119.25,118.91,119.44,118.95
10/26/2006,118.95,118.27,119.16,118.38
10/27/2006,118.38,117.13,118.73,117.6
10/30/2006,117.6,117.2,117.62,117.42
10/31/2006,117.42,116.62,118.05,116.92
11/1/2006,116.92,116.57,117.17,117.03
11/2/2006,117.03,116.68,117.38,117.13
11/3/2006,117.13,116.95,118.19,118.01
11/6/2006,118.01,117.79,118.46,118.27
11/7/2006,118.27,117.25,118.31,117.7
11/8/2006,117.7,117.38,118.01,117.73
11/9/2006,117.73,117.71,118.6,117.97
11/10/2006,117.97,117.18,117.94,117.61
11/13/2006,117.61,117.13,118.3,118.11
11/14/2006,118.11,117.25,118.18,117.53
11/15/2006,117.53,117.53,118.2,118.05
11/16/2006,118.05,117.75,118.35,118.19
11/17/2006,118.19,117.51,118.47,117.81
11/20/2006,117.81,117.7,118.2,118.09
11/21/2006,118.09,117.75,118.26,117.86
11/22/2006,117.86,116.36,117.92,116.74
11/23/2006,116.74,116.03,116.82,116.19
11/24/2006,116.19,115.58,116.49,115.84
11/27/2006,115.84,115.4,116.4,116.07
11/28/2006,116.07,115.89,116.41,116.09
11/29/2006,116.09,115.58,116.47,116.41
11/30/2006,116.41,115.51,116.56,115.74
12/1/2006,115.74,114.97,116.38,115.33
12/4/2006,115.33,115.1,115.84,115.36
12/5/2006,115.36,114.43,115.43,114.83
12/6/2006,114.83,114.53,115.31,115.2
12/7/2006,115.2,114.76,115.39,115.28
12/8/2006,115.28,114.9,116.51,116.38
12/11/2006,116.38,116.16,117.26,116.87
12/12/2006,116.87,116.69,117.25,116.92
12/13/2006,116.92,116.65,117.62,117.53
12/14/2006,117.53,117.26,117.89,117.84
12/15/2006,117.84,117.45,118.33,118.08
12/18/2006,118.08,117.7,118.29,118.11
12/19/2006,118.11,117.82,118.32,118.06
12/20/2006,118.06,117.95,118.52,118.35
12/21/2006,118.35,117.95,118.53,118.32
12/22/2006,118.32,118.22,118.97,118.93
12/25/2006,118.93,118.8,118.8,118.8
12/26/2006,118.8,118.72,119.23,119.12
12/27/2006,119.12,118.28,119.22,118.69
12/28/2006,118.69,118.61,119.04,118.93
12/29/2006,118.93,118.74,119.18,119.07
1/1/2007,119.07,118.93,118.93,118.93
1/2/2007,118.93,118.51,119.06,118.82
1/3/2007,118.82,118.67,119.68,119.36
1/4/2007,119.36,119.01,119.52,119.08
1/5/2007,119.08,117.98,119.06,118.59
1/8/2007,118.59,118.11,118.83,118.73
1/9/2007,118.73,118.69,119.55,119.36
1/10/2007,119.36,119.13,119.78,119.62
1/11/2007,119.62,119.5,120.65,120.42
1/12/2007,120.42,120.16,120.74,120.39
1/15/2007,120.39,120.07,120.61,120.47
1/16/2007,120.47,120.23,120.77,120.6
1/17/2007,120.6,120.34,120.88,120.68
1/18/2007,120.68,120.48,121.6,121.24
1/19/2007,121.24,121.1,121.49,121.28
1/22/2007,121.28,121.21,121.8,121.61
1/23/2007,121.61,121.11,121.75,121.65
1/24/2007,121.65,120.65,121.79,120.95
1/25/2007,120.95,120.19,121.29,121.13
1/26/2007,121.13,121.22,121.66,121.56
1/29/2007,121.56,121.44,122.2,121.94
1/30/2007,121.94,121.47,122,121.62
1/31/2007,121.62,120.62,121.75,120.71
2/1/2007,120.71,120.1,120.92,120.67
2/2/2007,120.67,120.64,121.37,121.06
2/5/2007,121.06,120.24,121.19,120.33
2/6/2007,120.33,119.96,120.58,120.09
2/7/2007,120.09,120,120.82,120.65
2/8/2007,120.65,120.58,121.45,121.04
2/9/2007,121.04,120.99,121.75,121.65
2/12/2007,121.65,121.59,122.1,121.91
2/13/2007,121.91,121.09,121.96,121.19
2/14/2007,121.19,120.62,121.37,120.77
2/15/2007,120.77,119.17,120.78,119.19
2/16/2007,119.19,118.98,119.58,119.25
2/19/2007,119.25,119.2,119.73,119.6
2/20/2007,119.6,119.55,120.35,119.96
2/21/2007,119.96,119.71,121.2,120.87
2/22/2007,120.87,120.84,121.64,121.54
2/23/2007,121.54,120.93,121.64,121.03
2/26/2007,121.03,120.35,121.11,120.56
2/27/2007,120.56,117.5,120.75,117.98
2/28/2007,117.98,117.93,118.84,118.4
3/1/2007,118.4,116.96,118.87,117.58
3/2/2007,117.58,116.42,117.83,116.77
3/5/2007,116.77,115.16,116.78,115.83
3/6/2007,115.83,115.22,116.74,116.61
3/7/2007,116.61,116.01,116.9,116.34
3/8/2007,116.34,115.55,117.49,117.11
3/9/2007,117.11,117.09,118.38,118.14
3/12/2007,118.14,117.27,118.5,117.61
3/13/2007,117.61,116.21,117.78,116.23
3/14/2007,116.23,115.76,117.12,117.02
3/15/2007,117.02,117.02,117.78,117.62
3/16/2007,117.62,116.51,117.59,116.72
3/19/2007,116.72,116.25,117.77,117.61
3/20/2007,117.61,116.92,118.02,117.24
3/21/2007,117.24,117.15,117.95,117.59
3/22/2007,117.59,117.25,118.32,118.15
3/23/2007,118.15,117.4,118.26,118.05
3/26/2007,118.05,117.64,118.43,118.07
3/27/2007,118.07,117.74,118.39,117.91
3/28/2007,117.91,116.38,118,116.86
3/29/2007,116.86,116.67,118.09,117.98
3/30/2007,117.98,117.21,118.38,117.78
4/2/2007,117.78,117.4,118.08,117.79
4/3/2007,117.79,117.73,118.93,118.88
4/4/2007,118.88,118.6,119.09,118.66
4/5/2007,118.66,118.43,119,118.73
4/6/2007,118.73,118.69,119.39,119.32
4/9/2007,119.32,119.15,119.39,119.28
4/10/2007,119.28,118.76,119.36,119.11
4/11/2007,119.11,118.88,119.55,119.31
4/12/2007,119.31,118.8,119.52,119.06
4/13/2007,119.06,118.22,119.58,119.17
4/16/2007,119.17,118.98,119.87,119.79
4/17/2007,119.79,118.82,119.82,119.93
4/18/2007,119.93,118.11,119.03,118.61
4/19/2007,118.61,117.61,118.69,118.37
4/20/2007,118.37,118.25,118.97,118.75
4/23/2007,118.75,118.23,119.04,118.59
4/24/2007,118.59,118.24,118.95,118.66
4/25/2007,118.66,118.27,118.85,118.7
4/26/2007,118.7,118.54,119.67,119.58
4/27/2007,119.58,118.88,119.77,119.64
4/30/2007,119.64,119.15,119.76,119.53
5/1/2007,119.53,119.07,119.86,119.72
5/2/2007,119.72,119.47,120.28,120.12
5/3/2007,120.12,119.97,120.47,120.43
5/4/2007,120.43,119.9,120.47,120.13
5/7/2007,120.13,119.79,120.21,120.08
5/8/2007,120.08,119.52,120.14,119.94
5/9/2007,119.94,119.63,120.15,120.09
5/10/2007,120.09,119.83,120.54,119.87
5/11/2007,119.87,119.47,120.23,120.13
5/14/2007,120.13,120.04,120.46,120.29
5/15/2007,120.29,120.13,120.59,120.26
5/16/2007,120.26,120.15,120.83,120.75
5/17/2007,120.75,120.68,121.37,121.28
5/18/2007,121.28,120.69,121.39,121.15
5/21/2007,121.15,120.92,121.63,121.46
5/22/2007,121.46,121.2,121.6,121.46
5/23/2007,121.46,121.31,121.88,121.64
5/24/2007,121.64,121.24,121.68,121.4
5/25/2007,121.4,120.85,121.77,121.72
5/28/2007,121.72,121.62,121.81,121.66
5/29/2007,121.66,121.18,121.82,121.55
5/30/2007,121.55,121.29,121.77,121.59
5/31/2007,121.59,121.46,121.99,121.67
6/1/2007,121.67,121.69,122.14,122.05
6/4/2007,122.05,121.55,122.12,121.81
6/5/2007,121.81,121.12,121.94,121.33
6/6/2007,121.33,120.87,121.5,121.02
6/7/2007,121.02,120.77,121.57,121.1
6/8/2007,121.1,120.77,121.84,121.68
6/11/2007,121.68,121.52,121.84,121.79
6/12/2007,121.79,121.6,121.86,121.76
6/13/2007,121.76,121.5,122.77,121.6
6/14/2007,121.6,122.55,123.14,122.95
6/15/2007,122.95,122.88,123.66,123.44
6/18/2007,123.44,123.32,123.76,123.61
6/19/2007,123.61,123.32,123.73,123.37
6/20/2007,123.37,123.1,123.68,123.58
6/21/2007,123.58,123.4,123.75,123.67
6/22/2007,123.67,123.7,124.14,123.87
6/25/2007,123.87,123.31,123.95,123.56
6/26/2007,123.56,122.81,123.71,123.25
6/27/2007,123.25,122.23,123.27,122.5
6/28/2007,122.5,122.78,123.37,123.22
6/29/2007,123.22,122.99,123.56,123.04
7/2/2007,123.04,122.09,123.28,122.33
7/3/2007,122.33,122.13,122.69,122.39
7/4/2007,122.39,122.22,122.68,122.63
7/5/2007,122.63,122.38,123.02,122.87
7/6/2007,122.87,122.86,123.56,123.38
7/9/2007,123.38,123.22,123.67,123.33
7/10/2007,123.33,121.88,123.49,121.84
7/11/2007,121.84,120.99,122.3,122.1
7/12/2007,122.1,121.83,122.6,122.43
